source_stock,target_stock,weight
2423,2736,0.8653629862355083
2423,2797,0.8737289322010215
2423,2926,0.7837080204574425
2423,2936,0.5440536145613866
2423,2939,0.5950976810610803
2423,2945,0.747034145367669
2423,2961,0.7406569122970025
2423,300033,0.8497024179713536
2423,300059,0.9079892950679606
2423,300803,0.8376560250302675
2423,600030,0.899025122988823
2423,600053,0.7509101557329677
2423,600061,0.8837924856048197
2423,600095,0.9033167966944454
2423,600109,0.8013660680987575
2423,600120,0.5231912856799117
2423,600155,0.7271382470228988
2423,600318,0.6609587439449157
2423,600369,0.7907561232624319
2423,600390,0.9132811642584293
2423,600517,0.8032579407007172
2423,600621,0.8814817391369165
2423,600643,0.8866615787264271
2423,600705,0.8484527956909947
2423,600783,0.790948655868181
2423,600816,0.839618192245398
2423,600830,0.8375506507325786
2423,600864,0.8867043913990978
2423,600906,0.8868646563254637
2423,600909,0.8942618575748594
2423,600918,0.8560149244147467
2423,600927,0.8264739103438002
2423,600928,0.5024841774658129
2423,600958,0.8698703770850621
2423,600999,0.8697204778817764
2423,601059,0.6506289003969692
2423,601066,0.8901980409750521
2423,601099,0.9011849627809447
2423,601108,0.743958385092887
2423,601136,0.7691118154888281
2423,601162,0.6845778678918378
2423,601198,0.7924640169634843
2423,601211,0.6349361868546035
2423,601236,0.8735678742605724
2423,601318,0.6780885190501456
2423,601319,0.5823458069864944
2423,601336,0.6461050024782266
2423,601375,0.8894328110159103
2423,601377,0.8176499686849359
2423,601456,0.76997274742863
2423,601519,0.8736051696376087
2423,601555,0.697457363227741
2423,601601,0.5671317532973928
2423,601628,0.6479242397498197
2423,601688,0.7937548693709308
2423,601696,0.8662487647684985
2423,601788,0.8498957286052663
2423,601878,0.8651067033720867
2423,601901,0.7982392020254846
2423,601990,0.8586131659677673
2423,603093,0.6746578355724258
2500,2670,0.6735261100265375
2500,2673,0.7977619294540239
2500,2736,0.9434292540485083
2500,2797,0.9239187496463134
2500,2926,0.8801607313295449
2500,2939,0.7195956124215536
2500,2945,0.8354716529308737
2500,2961,0.811920232134438
2500,300033,0.8299641478971872
2500,300059,0.9437499585506434
2500,300803,0.9027544263038467
2500,600030,0.9723205684669198
2500,600053,0.626388949373968
2500,600061,0.9605106663566115
2500,600095,0.9220124119397604
2500,600109,0.9164297093186266
2500,600155,0.7209180941651114
2500,600318,0.653193108724889
2500,600369,0.8565658717751952
2500,600390,0.8937820214023114
2500,600517,0.8376834487556178
2500,600621,0.9165246919355305
2500,600643,0.8621011404239433
2500,600705,0.7224348041135348
2500,600783,0.6917994313664056
2500,600816,0.8836727761879328
2500,600830,0.7825732122964718
2500,600864,0.9446118209400469
2500,600901,0.5727234309539356
2500,600906,0.945020653788525
2500,600909,0.9762715998905814
2500,600918,0.9338616549188592
2500,600927,0.8824301930563754
2500,600928,0.5748143301460095
2500,600958,0.947194048785275
2500,600999,0.954841780589478
2500,601059,0.613530796044059
2500,601066,0.9384371002252127
2500,601099,0.933772429346656
2500,601108,0.8390361587284232
2500,601136,0.6463869170449024
2500,601162,0.6542894777003705
2500,601198,0.7867986144569228
2500,601211,0.6599951231851727
2500,601236,0.9503696417442834
2500,601318,0.7753877836327593
2500,601319,0.7155372680575978
2500,601336,0.7789049383432363
2500,601375,0.9461275692212315
2500,601377,0.9465903154326505
2500,601456,0.8381530297908345
2500,601519,0.8916177042467095
2500,601555,0.8130812089502518
2500,601601,0.7256870777849549
2500,601628,0.7729182152844335
2500,601688,0.8862017343036873
2500,601696,0.9443663781460127
2500,601788,0.8976040026425478
2500,601878,0.9292444652202128
2500,601881,0.5666632012702407
2500,601901,0.8921526969192293
2500,601990,0.9481879212237523
2500,601995,0.6364820180914518
2500,603093,0.7063591646568145
2670,2673,0.743224367397458
2670,2736,0.6265802556300597
2670,2797,0.7722066807328544
2670,2926,0.5823620382184661
2670,2945,0.6329190346682061
2670,2961,0.5816601600281844
2670,300033,0.7564974107376732
2670,300059,0.7328419589080254
2670,300803,0.7738718116575108
2670,600030,0.6657048823745758
2670,600053,0.5223344739086454
2670,600061,0.5931658768815247
2670,600095,0.719798547919276
2670,600109,0.6134710707028138
2670,600120,0.623118737084836
2670,600155,0.6283414823329946
2670,600369,0.6180476765943589
2670,600390,0.6361399366846946
2670,600621,0.7370213294370253
2670,600643,0.6166059134868731
2670,600705,0.571017985402572
2670,600783,0.592757070888609
2670,600816,0.6077901269694213
2670,600830,0.5965110788114226
2670,600864,0.7602854466113388
2670,600906,0.7241789643846169
2670,600909,0.7416978124947115
2670,600918,0.6621314671896956
2670,600927,0.604409699509323
2670,600958,0.7204308752808495
2670,600999,0.6055030371240063
2670,601066,0.6512032804287594
2670,601099,0.7580219396976439
2670,601108,0.5843061885315143
2670,601136,0.556488222268791
2670,601162,0.5395188435778917
2670,601198,0.6716555289395668
2670,601236,0.7039052045466205
2670,601375,0.708234526513905
2670,601377,0.643987528256727
2670,601456,0.8349317012206116
2670,601519,0.6965754867758635
2670,601555,0.6053041747172173
2670,601688,0.5845686153202018
2670,601696,0.7019310874660455
2670,601788,0.6823957198726648
2670,601878,0.649244207245708
2670,601901,0.6577811224822152
2670,601990,0.6913622476847061
2670,603093,0.5143904678381128
2673,2736,0.7437019262074352
2673,2797,0.7745537377026492
2673,2926,0.7006552554816644
2673,2939,0.5711841243486083
2673,2945,0.6802351168388924
2673,2961,0.6137277240892678
2673,300033,0.7563826089651733
2673,300059,0.7924903484774345
2673,300803,0.7934963962998097
2673,600030,0.7720999974498708
2673,600061,0.7153760034352099
2673,600095,0.7635914846279295
2673,600109,0.7262516912735383
2673,600155,0.6060553174542702
2673,600369,0.6066002374738229
2673,600390,0.6967024139794289
2673,600517,0.6159768486489944
2673,600621,0.7562382484278214
2673,600643,0.6618717512033934
2673,600705,0.6071343590547376
2673,600783,0.5283295454638909
2673,600816,0.7386872900413417
2673,600830,0.623256614499549
2673,600864,0.7737867214102802
2673,600901,0.5927459917874701
2673,600906,0.7625833812144143
2673,600909,0.7855048386954683
2673,600918,0.7616444094765666
2673,600927,0.668536389767464
2673,600958,0.7707324973192221
2673,600999,0.7387248290249178
2673,601059,0.5661844601797582
2673,601066,0.7852493578856004
2673,601099,0.8263807633033187
2673,601108,0.6834992794473671
2673,601136,0.5767346722021437
2673,601162,0.5753575958435846
2673,601198,0.6668248729792019
2673,601236,0.7763778985880121
2673,601318,0.5184802094015785
2673,601336,0.5635078649563802
2673,601375,0.7480079463548085
2673,601377,0.7818421619711979
2673,601456,0.8224678936684815
2673,601519,0.6647079952233674
2673,601555,0.6652103576922408
2673,601688,0.6725613925156994
2673,601696,0.7873881916523403
2673,601788,0.7360452592349273
2673,601878,0.7634972556028499
2673,601881,0.5272587799292467
2673,601901,0.8226168653350981
2673,601990,0.7694031642713511
2673,601995,0.6342357880934559
2736,2797,0.9149925420698689
2736,2926,0.8516781992719046
2736,2939,0.6850189969591112
2736,2945,0.7460726876460341
2736,2961,0.766289116044951
2736,300033,0.8029867208045869
2736,300059,0.908175460430062
2736,300803,0.8528719877628678
2736,600030,0.9451933892748313
2736,600053,0.6266246275992152
2736,600061,0.9417031525592514
2736,600095,0.8910494137336914
2736,600109,0.8379172590681004
2736,600155,0.6682500015013798
2736,600318,0.5734633476455236
2736,600369,0.8356978097259138
2736,600390,0.8959052281676633
2736,600517,0.8531622284254285
2736,600621,0.8709017828525499
2736,600643,0.8550697666480324
2736,600705,0.7238701384971173
2736,600783,0.7427210125089195
2736,600816,0.8301686628647088
2736,600830,0.7435647278857143
2736,600864,0.9148366264182621
2736,600901,0.5826725083344363
2736,600906,0.9230066706763126
2736,600909,0.9396839344315298
2736,600918,0.9211081309768021
2736,600927,0.8462415623905669
2736,600928,0.590338646685946
2736,600958,0.9342737496299341
2736,600999,0.9462540367708472
2736,601059,0.592612097182685
2736,601066,0.9227042644341831
2736,601099,0.8991258515691906
2736,601108,0.8342503841325325
2736,601136,0.6658232197888125
2736,601162,0.6118997364692589
2736,601198,0.7389392887761986
2736,601211,0.6544203160748542
2736,601236,0.926753100816124
2736,601318,0.7547826027738211
2736,601319,0.6921055204923579
2736,601336,0.775591086632039
2736,601375,0.9088791843668649
2736,601377,0.9221999168833134
2736,601456,0.766142920846328
2736,601519,0.8797980676259962
2736,601555,0.7946721302585558
2736,601601,0.7424945426264451
2736,601628,0.7813108366318021
2736,601688,0.9143747540368916
2736,601696,0.9343752843301328
2736,601788,0.8515292379882219
2736,601878,0.9294799208417446
2736,601901,0.8722839888785711
2736,601990,0.9345658618259707
2736,601995,0.5711360855677088
2736,603093,0.6752564405394722
2797,2926,0.815725163481241
2797,2939,0.7202709183333413
2797,2945,0.795078645740891
2797,2961,0.7583248502856236
2797,300033,0.8914164089331422
2797,300059,0.9628175489921548
2797,300803,0.8841652540427727
2797,600030,0.9345508404969781
2797,600053,0.6624177270555679
2797,600061,0.9142778771890925
2797,600095,0.9067913682820308
2797,600109,0.8422076206060544
2797,600155,0.7717858313724085
2797,600318,0.5698701310110648
2797,600369,0.8238476801080457
2797,600390,0.8766413200654881
2797,600517,0.8273659023832718
2797,600621,0.9006856898652055
2797,600643,0.8449612719155698
2797,600705,0.7763905469908874
2797,600783,0.7877786552666814
2797,600816,0.8142030900239395
2797,600830,0.743686206613903
2797,600864,0.9471990985884922
2797,600906,0.9310275783842351
2797,600909,0.9574221743261538
2797,600918,0.8879745368944049
2797,600927,0.8358787995214289
2797,600958,0.9428264629087668
2797,600999,0.9144988388530703
2797,601059,0.5571494519957695
2797,601066,0.9056694700787572
2797,601099,0.9496118015154403
2797,601108,0.8605656196337235
2797,601136,0.7529718997950022
2797,601162,0.610867572455803
2797,601198,0.751961891736603
2797,601211,0.6027178501176915
2797,601236,0.959015385252989
2797,601318,0.719978970175374
2797,601319,0.6210657833424552
2797,601336,0.7204536461493137
2797,601375,0.9110497855833687
2797,601377,0.9075561200824878
2797,601456,0.8529148991896421
2797,601519,0.9315175092784219
2797,601555,0.7795361297968206
2797,601601,0.6268147003539397
2797,601628,0.7056807290407069
2797,601688,0.8523748820756437
2797,601696,0.9425745927383451
2797,601788,0.8657746355913557
2797,601878,0.9102926244161826
2797,601901,0.8397138827435497
2797,601990,0.9293089699145266
2797,601995,0.5549057773822396
2797,601998,0.5438758487464246
2797,603093,0.6663602057096264
2807,2839,0.8478174987400989
2807,2936,0.5359876785590696
2807,2948,0.721725072925914
2807,2958,0.8276704185533587
2807,2966,0.644327389700259
2807,600000,0.72772772399611
2807,600015,0.6149217697410946
2807,600016,0.6066350721603821
2807,600036,0.5932460214680774
2807,600901,0.5516993700052203
2807,600908,0.9289111781540198
2807,600919,0.5086092429199701
2807,600926,0.5605837848583849
2807,600928,0.6506618896071563
2807,601009,0.6130668674572413
2807,601128,0.7263933949703754
2807,601169,0.6711831852645679
2807,601187,0.879076330401546
2807,601288,0.6474934582242838
2807,601328,0.5871525895863347
2807,601398,0.7138732741700449
2807,601528,0.8792930727807076
2807,601577,0.7318054325364913
2807,601658,0.6368748828791387
2807,601665,0.6056787776639636
2807,601818,0.7066430483310346
2807,601825,0.5145207945370077
2807,601838,0.6393181457057477
2807,601860,0.8094767228322074
2807,601916,0.6756175807792817
2807,601939,0.6646300199040547
2807,601963,0.7389750290848879
2807,601988,0.7533605044825631
2807,601997,0.828944913574302
2807,603323,0.8213778597253649
2839,2926,0.5106952364582248
2839,2936,0.6103774887269003
2839,2948,0.5463520963304165
2839,2958,0.8469687362786482
2839,600000,0.6446460013018165
2839,600015,0.6620843980311826
2839,600016,0.5390194284637411
2839,600036,0.5997589154487712
2839,600901,0.6537201435943749
2839,600908,0.8737047335567308
2839,600928,0.8088628596223528
2839,601009,0.607351000940583
2839,601128,0.6410704619534244
2839,601169,0.5495072345218005
2839,601187,0.7295273965499831
2839,601318,0.5461876531794694
2839,601319,0.646814238961075
2839,601328,0.5204979166009065
2839,601336,0.5699371711211353
2839,601398,0.5267744352922926
2839,601528,0.6974775282061012
2839,601577,0.6499554542257321
2839,601601,0.6874825038278811
2839,601628,0.6043587199545158
2839,601658,0.5333843498616951
2839,601818,0.6570436162275297
2839,601860,0.8293921302239703
2839,601916,0.6780417126459027
2839,601963,0.5538162239149504
2839,601988,0.5432520574383235
2839,601997,0.91745700587099
2839,603323,0.8594927309508397
2926,2936,0.5263340022413133
2926,2939,0.6025150657507833
2926,2945,0.6893785442077097
2926,2961,0.6963614837703261
2926,300033,0.7326736416757567
2926,300059,0.8107389034575323
2926,300803,0.7932517719993321
2926,600030,0.8409740708434525
2926,600061,0.8408351192667957
2926,600095,0.8588912219417748
2926,600109,0.7948355904018105
2926,600155,0.6618022784266788
2926,600318,0.6362839785262978
2926,600369,0.7291064079247255
2926,600390,0.7856220740735942
2926,600517,0.767823483088631
2926,600621,0.833001766868816
2926,600643,0.6960817904908639
2926,600705,0.5861880204591917
2926,600783,0.6379713623139356
2926,600816,0.788216351631144
2926,600830,0.7022211516402141
2926,600864,0.860892744095019
2926,600901,0.5604095970990296
2926,600906,0.8097162284228275
2926,600909,0.8463188598302853
2926,600918,0.8031687385216257
2926,600927,0.6938483646809661
2926,600928,0.6678507244252099
2926,600958,0.8167106107458193
2926,600999,0.8367117665773341
2926,601066,0.83662129782764
2926,601099,0.8027617920731627
2926,601108,0.6963631451670466
2926,601162,0.5691783564580015
2926,601198,0.5923584695077331
2926,601236,0.8394956121620628
2926,601318,0.7084572070902407
2926,601319,0.7413674313731687
2926,601336,0.7092953016167783
2926,601375,0.8074693191476624
2926,601377,0.7754692244319545
2926,601456,0.6884030713893118
2926,601519,0.8056044164990903
2926,601555,0.6667117134321489
2926,601601,0.6915443253733187
2926,601628,0.7112966661119071
2926,601688,0.8118081270365235
2926,601696,0.7937226765369509
2926,601788,0.7663454395418775
2926,601878,0.7932583069844109
2926,601901,0.7866254997528342
2926,601990,0.8537288936257125
2926,601995,0.5179473946293662
2926,601997,0.5039984416730451
2926,603093,0.6346057982448892
2936,2958,0.635763742347643
2936,600369,0.5047249181820501
2936,600390,0.5225122230387376
2936,600705,0.5066091277794271
2936,600901,0.565731510425721
2936,600928,0.6476052873409083
2936,600999,0.5040786104115803
2936,601318,0.5448664248634919
2936,601319,0.5274445170334476
2936,601336,0.5155263687765875
2936,601601,0.5316068071238638
2936,601628,0.5478395330234791
2936,601860,0.6437209051622058
2936,601916,0.5263258598475378
2936,601997,0.5615213545085337
2939,2945,0.5316397168103911
2939,2961,0.6101470245052922
2939,300033,0.6483618015817378
2939,300059,0.745485101649506
2939,300803,0.6501454134809647
2939,600030,0.7089950508403435
2939,600061,0.6956272583303563
2939,600095,0.7119294770684422
2939,600109,0.743250068878795
2939,600155,0.5970919851520526
2939,600369,0.5909201962264157
2939,600390,0.6901753520124817
2939,600517,0.6883864721846781
2939,600621,0.6196369865869213
2939,600643,0.6247102532245461
2939,600816,0.5606064490839561
2939,600864,0.7158231849044133
2939,600906,0.7628129599698712
2939,600909,0.7395816347411581
2939,600918,0.6990200729350659
2939,600919,0.5005582331300852
2939,600927,0.6610093129995931
2939,600958,0.7717062377084196
2939,600999,0.6824067313478374
2939,601066,0.6819879641107409
2939,601099,0.6933361726800773
2939,601108,0.6211637382015637
2939,601136,0.5039116941133737
2939,601211,0.5331151953306678
2939,601236,0.710046392758356
2939,601336,0.5538459221105662
2939,601375,0.6740437200883607
2939,601377,0.7548500327421092
2939,601456,0.605125656529152
2939,601519,0.6513852604242618
2939,601555,0.8614965889660429
2939,601628,0.5006130897003233
2939,601688,0.6403235593656732
2939,601696,0.7556162430834571
2939,601788,0.6003023074527808
2939,601878,0.6986021962122767
2939,601901,0.6160412791329287
2939,601990,0.7640331164248741
2945,2961,0.6397885095590434
2945,300033,0.6670446405550414
2945,300059,0.7580142968108461
2945,300803,0.7201891393772245
2945,600030,0.7841898866627812
2945,600053,0.5657889460393698
2945,600061,0.7385849555084784
2945,600095,0.7672024347095264
2945,600109,0.8724506628547283
2945,600120,0.564034983904379
2945,600155,0.6558191113469553
2945,600318,0.5439501322117454
2945,600369,0.6562855241507913
2945,600390,0.7173389305965352
2945,600517,0.680488467532646
2945,600621,0.7941692298954826
2945,600643,0.6552802160210874
2945,600705,0.5303383471058527
2945,600783,0.6141794587031474
2945,600816,0.8101862618697234
2945,600830,0.7168825824720125
2945,600864,0.7842158934842981
2945,600906,0.7571358590215671
2945,600909,0.7932786851646149
2945,600918,0.7595148560024941
2945,600927,0.6977643881363323
2945,600958,0.7364849773530968
2945,600999,0.7856519219473661
2945,601066,0.725235511519973
2945,601099,0.7959760581042364
2945,601108,0.6572160328595198
2945,601162,0.6861135926495606
2945,601198,0.6353290780658783
2945,601211,0.6079170319410755
2945,601236,0.7746570758835695
2945,601318,0.5267077077118654
2945,601319,0.5003792909612044
2945,601375,0.7621541388948742
2945,601377,0.7423386039178587
2945,601456,0.7944728258149467
2945,601519,0.8362550909705732
2945,601555,0.6553474559496396
2945,601688,0.6648588522033502
2945,601696,0.7675802068715726
2945,601788,0.7065120914164251
2945,601878,0.7570273873144101
2945,601901,0.7153203173725914
2945,601990,0.760116137094525
2945,601995,0.503686434501228
2945,601998,0.5254781289019391
2945,603093,0.5694246793579174
2948,2958,0.5442232987562172
2948,2966,0.7293733543646209
2948,600000,0.5986793358712051
2948,600036,0.5001333900871283
2948,600908,0.7861495575601927
2948,600919,0.5313318323765968
2948,600926,0.5031070437344676
2948,601009,0.5834825479975563
2948,601077,0.5881229704826213
2948,601169,0.6796091796547348
2948,601187,0.7288478083614877
2948,601229,0.513584102734583
2948,601288,0.7458870419036794
2948,601328,0.6179311536056301
2948,601398,0.7741281072486794
2948,601528,0.7205427160999841
2948,601577,0.6857295227077779
2948,601818,0.5494496658962998
2948,601825,0.6392320367715228
2948,601838,0.6787060239784045
2948,601939,0.8759970792328438
2948,601963,0.7235798556836741
2948,601988,0.7394754570949514
2948,601997,0.5318994386708694
2958,2966,0.5364243874375877
2958,600000,0.606926212583901
2958,600015,0.5108073495207444
2958,600016,0.5526369602522451
2958,600908,0.7673302570246205
2958,600928,0.6978821588672389
2958,601128,0.6574194517966192
2958,601169,0.5702890065465864
2958,601187,0.7630997610472412
2958,601288,0.5820652895119262
2958,601328,0.5322627869298833
2958,601398,0.6667815679523267
2958,601528,0.6618396001517972
2958,601577,0.5714284925853567
2958,601658,0.6423398246541295
2958,601665,0.5252475475533126
2958,601818,0.6536389238822395
2958,601860,0.8346075595552744
2958,601916,0.6800199540667395
2958,601963,0.6310794683744023
2958,601988,0.627818718312219
2958,601997,0.7451401265251032
2958,603323,0.7610761683314977
2961,300033,0.717808142732768
2961,300059,0.7931352722580239
2961,300803,0.7997315200649524
2961,600015,0.547017719365164
2961,600030,0.8045008172792284
2961,600053,0.5531026559332675
2961,600061,0.8259639137704514
2961,600095,0.7687507578594437
2961,600109,0.656643042083556
2961,600155,0.5717585858675333
2961,600318,0.6398011109506793
2961,600369,0.6785579846445703
2961,600390,0.7749679741425809
2961,600517,0.7284843076993667
2961,600621,0.7315217266292422
2961,600643,0.8609162341915125
2961,600705,0.6628205933794795
2961,600783,0.6283951439431908
2961,600816,0.7490824990817262
2961,600830,0.7430602303271446
2961,600864,0.763050250825937
2961,600906,0.7846616236136738
2961,600909,0.832733654201386
2961,600918,0.7947770037072834
2961,600927,0.9079259864332186
2961,600958,0.7739562584707779
2961,600999,0.7888660549975692
2961,601059,0.7047899578956788
2961,601066,0.7673735019573218
2961,601099,0.7507522578427066
2961,601108,0.7026557403849044
2961,601136,0.5797370940157303
2961,601198,0.735219078254266
2961,601211,0.5750755452650469
2961,601236,0.7659772922956708
2961,601318,0.7256889990033772
2961,601319,0.7299414657146721
2961,601336,0.7772845511343645
2961,601375,0.7456878920424037
2961,601377,0.725810772041758
2961,601456,0.6522806375764278
2961,601519,0.7197304202590916
2961,601555,0.6362671998343155
2961,601601,0.7420770140214514
2961,601628,0.7329899970983261
2961,601688,0.6985881747646872
2961,601696,0.7777338668753256
2961,601788,0.7025279106501561
2961,601878,0.7432072598280328
2961,601901,0.6763033417262079
2961,601990,0.7705015331477361
2961,603093,0.9169348771533684
2966,600908,0.7166758784465633
2966,600919,0.6170562934822564
2966,601009,0.622074831575944
2966,601077,0.6239655159638966
2966,601128,0.5944748630764964
2966,601169,0.5590748162750813
2966,601187,0.6939991216632246
2966,601229,0.5385437376095337
2966,601288,0.5849068760787347
2966,601398,0.5125374452243433
2966,601528,0.7573337188245799
2966,601577,0.6880962857762101
2966,601658,0.5237997475831616
2966,601818,0.5197437033747506
2966,601825,0.6073345779874239
2966,601838,0.5979606209692874
2966,601860,0.5309957993288504
2966,601916,0.5772511031516466
2966,601939,0.5747663021155905
2966,601963,0.6525046339288747
2966,601988,0.5670223523801962
2966,603323,0.5089824185203495
300033,300059,0.9199345270107643
300033,300803,0.8993091009165417
300033,600030,0.8645719712306172
300033,600053,0.6478180759009703
300033,600061,0.8129176329406584
300033,600095,0.8716316086572985
300033,600109,0.7521487559129608
300033,600120,0.5888866843661101
300033,600155,0.8224167415964203
300033,600318,0.6125243083318435
300033,600369,0.6861189150003314
300033,600390,0.8399419542957938
300033,600517,0.7748095669607069
300033,600621,0.871781318832643
300033,600643,0.8509777035543193
300033,600705,0.8038167085173239
300033,600783,0.7186988797763567
300033,600816,0.7245791336658686
300033,600830,0.8137907921361895
300033,600864,0.85422351478999
300033,600906,0.8831000726224306
300033,600909,0.8716182899095827
300033,600918,0.8135178539692566
300033,600919,0.52339941894768
300033,600927,0.8056663490417595
300033,600958,0.847944016773783
300033,600999,0.7677713308827621
300033,601059,0.6319031695301941
300033,601066,0.8436517439871559
300033,601099,0.9079971502637116
300033,601108,0.752206995057556
300033,601136,0.7534508460622936
300033,601162,0.5402816805106563
300033,601198,0.7432708793169125
300033,601211,0.5605719117777472
300033,601236,0.8553174918426326
300033,601318,0.6026658933531416
300033,601336,0.6469461847820561
300033,601375,0.8348560397864827
300033,601377,0.8199104923996224
300033,601456,0.8204198403691745
300033,601519,0.8912582865069955
300033,601555,0.7484577415116391
300033,601601,0.5309511817715317
300033,601628,0.6013423370135665
300033,601688,0.7024558092531478
300033,601696,0.8440628676681318
300033,601788,0.7771752474306467
300033,601878,0.8481079949391109
300033,601901,0.7805812409555907
300033,601990,0.855671867547859
300033,601998,0.5120136867918785
300033,603093,0.6936085423895585
300059,300803,0.9056518306039724
300059,600030,0.9532978078512875
300059,600053,0.6724121453068802
300059,600061,0.9313142947488104
300059,600095,0.9296551208583944
300059,600109,0.8423783976008252
300059,600155,0.7998878134861737
300059,600318,0.6308556346562594
300059,600369,0.8431322302860416
300059,600390,0.9124971024376202
300059,600517,0.8458084366906198
300059,600621,0.9168548829778184
300059,600643,0.9082213525931815
300059,600705,0.8138588904540802
300059,600783,0.7729600105474841
300059,600816,0.861248575542115
300059,600830,0.773443984842483
300059,600864,0.9537529088923207
300059,600906,0.9623659055625039
300059,600909,0.9676515595934362
300059,600918,0.9130264781032874
300059,600927,0.881970216942319
300059,600958,0.9553700608872043
300059,600999,0.9107723650131654
300059,601059,0.6707227544237736
300059,601066,0.9438089302433087
300059,601099,0.9674744243586568
300059,601108,0.8535397377731141
300059,601136,0.7848590488871199
300059,601162,0.6489370461324562
300059,601198,0.8064061184032972
300059,601211,0.62524687865883
300059,601236,0.9561711831787937
300059,601318,0.7403613708199552
300059,601319,0.6441564328181693
300059,601336,0.7537513278672099
300059,601375,0.9347987920104144
300059,601377,0.9316872856311256
300059,601456,0.8495313889521792
300059,601519,0.91138516550844
300059,601555,0.8313909844231925
300059,601601,0.6485255334721719
300059,601628,0.7377493697560837
300059,601688,0.8300735703425162
300059,601696,0.9505771664069456
300059,601788,0.895512259156006
300059,601878,0.939022549676471
300059,601881,0.5589146307799624
300059,601901,0.8829606619342452
300059,601990,0.9554945366771167
300059,601995,0.6045664923811994
300059,603093,0.6878177555915337
300803,600030,0.9041661879678442
300803,600053,0.6524526872194942
300803,600061,0.8621456540054213
300803,600095,0.8955567809213378
300803,600109,0.7703989698261798
300803,600155,0.7072875832411666
300803,600318,0.7215808419874277
300803,600369,0.7105490308916307
300803,600390,0.8078723329441947
300803,600517,0.7953841697217026
300803,600621,0.9072215790844947
300803,600643,0.8549674521779924
300803,600705,0.6977280861016988
300803,600783,0.6783903737721053
300803,600816,0.800438507746424
300803,600830,0.8553888998072069
300803,600864,0.8854407019136717
300803,600906,0.9063928496894657
300803,600909,0.9303144008016041
300803,600918,0.8607537707579541
300803,600927,0.8574873798388929
300803,600928,0.5267873655056712
300803,600958,0.8942565995014836
300803,600999,0.8307790665862808
300803,601059,0.6454793558590539
300803,601066,0.8476708260237507
300803,601099,0.9015963933046934
300803,601108,0.841252237625562
300803,601136,0.6449821598153892
300803,601162,0.5287715635253464
300803,601198,0.7907754960220534
300803,601211,0.5369895450277378
300803,601236,0.9079668113108623
300803,601318,0.6842272101977755
300803,601319,0.6076310372643485
300803,601336,0.7487941567581705
300803,601375,0.8833356582310676
300803,601377,0.8694906574900623
300803,601456,0.8276930125519188
300803,601519,0.8820388189678807
300803,601555,0.7179770124454629
300803,601601,0.6166945883609081
300803,601628,0.637576784807424
300803,601688,0.7888397835661148
300803,601696,0.8774758547260261
300803,601788,0.8153734177513683
300803,601878,0.8755919928543467
300803,601901,0.8246953630991883
300803,601990,0.8790741324729905
300803,601995,0.5185060908272148
300803,603093,0.7709418207565775
600000,600015,0.7095436532896554
600000,600016,0.6149088924657391
600000,600036,0.7125172149988138
600000,600908,0.7623417641409723
600000,600919,0.6028121453251984
600000,600926,0.5561745571600931
600000,600928,0.5013577238041378
600000,601009,0.5460866244861546
600000,601077,0.5440775296562438
600000,601128,0.604318193488476
600000,601166,0.6550554303522742
600000,601169,0.7476043064040228
600000,601187,0.7314206796145041
600000,601229,0.5515504716619808
600000,601288,0.6878701883251717
600000,601328,0.6927076085255119
600000,601398,0.6903724267913527
600000,601528,0.6814685069963244
600000,601577,0.7084796815114122
600000,601658,0.662293552778739
600000,601818,0.7677189523730861
600000,601825,0.5219491867346352
600000,601838,0.7687220930119237
600000,601860,0.6252624513443611
600000,601916,0.5682779747343887
600000,601939,0.6058522463404422
600000,601963,0.6904646627706645
600000,601988,0.6801229420470992
600000,601997,0.7582550406962043
600000,603323,0.7196336936303311
600015,600016,0.6430528816017362
600015,600036,0.7571594432371822
600015,600901,0.5126403786307624
600015,600908,0.6681707188111574
600015,601009,0.6232691295506295
600015,601128,0.5666708784749735
600015,601166,0.5580903114761222
600015,601169,0.6237488690639074
600015,601187,0.5732311068187907
600015,601288,0.5228677599879568
600015,601318,0.5752327863404713
600015,601319,0.701709326876463
600015,601328,0.5919342666550543
600015,601336,0.5914447213183605
600015,601528,0.5587935893883019
600015,601577,0.6242770168595189
600015,601601,0.7096231062248954
600015,601628,0.641207473890241
600015,601658,0.6373856042214595
600015,601818,0.7185055679641971
600015,601860,0.6581413834592933
600015,601916,0.6545567741906537
600015,601988,0.5605831111613175
600015,601997,0.7682031131195252
600015,603323,0.6950867049374538
600016,600036,0.6584452709683631
600016,600908,0.5622773162126702
600016,600919,0.5194336285263116
600016,601009,0.5009254085504317
600016,601077,0.5158053364296427
600016,601128,0.5551259086588044
600016,601166,0.515601204720429
600016,601169,0.6840517455823251
600016,601187,0.5848616222038586
600016,601288,0.6838540642857761
600016,601328,0.6432109746226538
600016,601398,0.5858050772196385
600016,601577,0.5835016411217416
600016,601658,0.69809003639438
600016,601818,0.7625713644741561
600016,601838,0.6122829572064326
600016,601916,0.621176559685474
600016,601939,0.5744201816930091
600016,601988,0.6720288617943262
600016,601997,0.6909057370649173
600016,603323,0.6018718780457607
600030,600053,0.6776684373223759
600030,600061,0.9594219633954688
600030,600095,0.918892751432191
600030,600109,0.8683030531505854
600030,600155,0.7014272559347527
600030,600318,0.6334252195196581
600030,600369,0.8403106053788585
